key,date,value
pull requests,20121113,1073
pull requests,20121114,1076
pull requests,20121115,1078
pull requests,20121116,1081
pull requests,20121117,1082
pull requests,20121118,1084
pull requests,20121119,1084
pull requests,20121120,1084
pull requests,20121121,1086
pull requests,20121122,1087
pull requests,20121123,1087
pull requests,20121124,1088
pull requests,20121125,1088
pull requests,20121126,1090
pull requests,20121127,1093
pull requests,20121128,1095
pull requests,20121129,1095
pull requests,20121130,1097
pull requests,20121201,1100
pull requests,20121202,1103
pull requests,20121203,1107
pull requests,20121204,1113
pull requests,20121205,1114
pull requests,20121206,1115
pull requests,20121207,1115
pull requests,20121208,1115
pull requests,20121209,1115
pull requests,20121210,1117
pull requests,20121211,1117
pull requests,20121212,1123
pull requests,20121213,1128
pull requests,20121214,1128
pull requests,20121215,1130
pull requests,20121216,1130
pull requests,20121217,1131
pull requests,20121218,1132
pull requests,20121219,1134
pull requests,20121220,1136
pull requests,20121221,1137
pull requests,20121222,1138
pull requests,20121223,1138
pull requests,20121224,1138
pull requests,20121225,1138
pull requests,20121226,1142
pull requests,20121227,1142
pull requests,20121228,1143
pull requests,20121229,1143
pull requests,20121230,1143
pull requests,20121231,1143
pull requests,20130101,1145
pull requests,20130102,1146
pull requests,20130103,1149
pull requests,20130104,1150
pull requests,20130105,1151
pull requests,20130106,1153
pull requests,20130107,1153
pull requests,20130108,1154
pull requests,20130109,1159
pull requests,20130110,1162
pull requests,20130111,1166
pull requests,20130112,1166
pull requests,20130113,1167
pull requests,20130114,1171
pull requests,20130115,1171
pull requests,20130116,1172
pull requests,20130117,1172
pull requests,20130118,1176
pull requests,20130119,1177
pull requests,20130120,1179
pull requests,20130121,1179
pull requests,20130122,1182
pull requests,20130123,1187
pull requests,20130124,1188
pull requests,20130125,1189
pull requests,20130126,1194
pull requests,20130127,1197
pull requests,20130128,1198
pull requests,20130129,1199
pull requests,20130130,1209
pull requests,20130131,1213
pull requests,20130201,1218
pull requests,20130202,1219
pull requests,20130203,1219
pull requests,20130204,1221
pull requests,20130205,1223
pull requests,20130206,1226
pull requests,20130207,1227
pull requests,20130208,1227
pull requests,20130209,1229
pull requests,20130210,1231
pull requests,20130211,1231
pull requests,20130212,1232
pull requests,20130213,1232
pull requests,20130214,1235
pull requests,20130215,1235
pull requests,20130216,1237
pull requests,20130217,1237
pull requests,20130218,1237
pull requests,20130219,1237
pull requests,20130220,1237
pull requests,20130221,1237
pull requests,20130222,1237
pull requests,20130223,1237
pull requests,20130224,1239
pull requests,20130225,1240
pull requests,20130226,1240
pull requests,20130227,1240
pull requests,20130228,1240
pull requests,20130301,1241
pull requests,20130302,1241
pull requests,20130303,1241
pull requests,20130304,1241
pull requests,20130305,1241
pull requests,20130306,1241
pull requests,20130307,1242
pull requests,20130308,1242
pull requests,20130309,1243
pull requests,20130310,1243
pull requests,20130311,1244
pull requests,20130312,1244
pull requests,20130313,1246
pull requests,20130314,1246
pull requests,20130315,1246
pull requests,20130316,1246
pull requests,20130317,1247
pull requests,20130318,1250
pull requests,20130319,1254
pull requests,20130320,1254
pull requests,20130321,1254
pull requests,20130322,1255
pull requests,20130323,1257
pull requests,20130324,1261
pull requests,20130325,1261
pull requests,20130326,1261
pull requests,20130327,1261
pull requests,20130328,1263
pull requests,20130329,1269
pull requests,20130330,1269
pull requests,20130331,1273
pull requests,20130401,1275
pull requests,20130402,1280
pull requests,20130403,1283
pull requests,20130404,1290
pull requests,20130405,1292
pull requests,20130406,1296
pull requests,20130407,1301
pull requests,20130408,1302
pull requests,20130409,1309
pull requests,20130410,1312
pull requests,20130411,1313
pull requests,20130412,1315
pull requests,20130413,1316
pull requests,20130414,1321
pull requests,20130415,1322
pull requests,20130416,1322
pull requests,20130417,1324
pull requests,20130418,1326
pull requests,20130419,1327
pull requests,20130420,1327
pull requests,20130421,1327
pull requests,20130422,1328
pull requests,20130423,1332
pull requests,20130424,1333
pull requests,20130425,1338
pull requests,20130426,1344
pull requests,20130427,1348
pull requests,20130428,1351
pull requests,20130429,1353
pull requests,20130430,1356
pull requests,20130501,1361
pull requests,20130502,1365
pull requests,20130503,1369
pull requests,20130504,1371
pull requests,20130505,1374
pull requests,20130506,1375
pull requests,20130507,1378
pull requests,20130508,1381
pull requests,20130509,1383
pull requests,20130510,1385
pull requests,20130511,1385
pull requests,20130512,1389
pull requests,20130513,1394
pull requests,20130514,1394
pull requests,20130515,1394
pull requests,20130516,1395
pull requests,20130517,1395
pull requests,20130518,1395
pull requests,20130519,1398
pull requests,20130520,1398
pull requests,20130521,1401
pull requests,20130522,1404
pull requests,20130523,1406
pull requests,20130524,1407
pull requests,20130525,1410
pull requests,20130526,1410
pull requests,20130527,1410
pull requests,20130528,1410
pull requests,20130529,1412
pull requests,20130530,1414
pull requests,20130531,1416
pull requests,20130601,1416
pull requests,20130602,1417
pull requests,20130603,1419
pull requests,20130604,1421
pull requests,20130605,1423
pull requests,20130606,1424
pull requests,20130607,1428
pull requests,20130608,1429
pull requests,20130609,1429
pull requests,20130610,1429
pull requests,20130611,1433
pull requests,20130612,1434
pull requests,20130613,1434
pull requests,20130614,1438
pull requests,20130615,1439
pull requests,20130616,1439
pull requests,20130617,1439
pull requests,20130618,1441
pull requests,20130619,1443
pull requests,20130620,1443
pull requests,20130621,1443
pull requests,20130622,1445
pull requests,20130623,1448
pull requests,20130624,1449
pull requests,20130625,1455
pull requests,20130626,1457
pull requests,20130627,1459
pull requests,20130628,1459
pull requests,20130629,1461
pull requests,20130630,1461
pull requests,20130701,1464
pull requests,20130702,1464
pull requests,20130703,1465
pull requests,20130704,1466
pull requests,20130705,1466
pull requests,20130706,1466
pull requests,20130707,1469
pull requests,20130708,1469
pull requests,20130709,1469
pull requests,20130710,1470
pull requests,20130711,1470
pull requests,20130712,1470
pull requests,20130713,1474
pull requests,20130714,1475
pull requests,20130715,1476
pull requests,20130716,1476
pull requests,20130717,1477
pull requests,20130718,1477
pull requests,20130719,1479
pull requests,20130720,1479
pull requests,20130721,1480
pull requests,20130722,1481
pull requests,20130723,1486
pull requests,20130724,1489
pull requests,20130725,1490
pull requests,20130726,1490
pull requests,20130727,1490
pull requests,20130728,1490
pull requests,20130729,1492
pull requests,20130730,1492
pull requests,20130731,1495
pull requests,20130801,1495
pull requests,20130802,1498
pull requests,20130803,1498
pull requests,20130804,1498
pull requests,20130805,1499
pull requests,20130806,1501
pull requests,20130807,1502
pull requests,20130808,1504
pull requests,20130809,1505
pull requests,20130810,1506
pull requests,20130811,1506
pull requests,20130812,1507
pull requests,20130813,1507
pull requests,20130814,1507
pull requests,20130815,1513
pull requests,20130816,1515
pull requests,20130817,1517
pull requests,20130818,1518
pull requests,20130819,1520
pull requests,20130820,1525
pull requests,20130821,1529
pull requests,20130822,1531
pull requests,20130823,1531
pull requests,20130824,1536
pull requests,20130825,1540
pull requests,20130826,1540
pull requests,20130827,1540
pull requests,20130828,1546
pull requests,20130829,1549
pull requests,20130830,1553
pull requests,20130831,1555
pull requests,20130901,1555
pull requests,20130902,1555
pull requests,20130903,1555
pull requests,20130904,1560
pull requests,20130905,1562
pull requests,20130906,1562
pull requests,20130907,1562
pull requests,20130908,1564
pull requests,20130909,1565
pull requests,20130910,1566
pull requests,20130911,1569
pull requests,20130912,1569
pull requests,20130913,1570
pull requests,20130914,1573
pull requests,20130915,1573
pull requests,20130916,1575
pull requests,20130917,1576
pull requests,20130918,1583
pull requests,20130919,1585
pull requests,20130920,1585
pull requests,20130921,1585
pull requests,20130922,1586
pull requests,20130923,1588
pull requests,20130924,1591
pull requests,20130925,1593
pull requests,20130926,1596
pull requests,20130927,1596
pull requests,20130928,1598
pull requests,20130929,1600
pull requests,20130930,1600
pull requests,20131001,1605
pull requests,20131002,1605
pull requests,20131003,1606
pull requests,20131004,1608
pull requests,20131005,1610
pull requests,20131006,1611
pull requests,20131007,1615
pull requests,20131008,1617
pull requests,20131009,1620
pull requests,20131010,1623
pull requests,20131011,1627
pull requests,20131012,1629
pull requests,20131013,1631
pull requests,20131014,1632
pull requests,20131015,1634
pull requests,20131016,1640
pull requests,20131017,1641
pull requests,20131018,1643
pull requests,20131019,1645
pull requests,20131020,1647
pull requests,20131021,1648
pull requests,20131022,1653
pull requests,20131023,1657
pull requests,20131024,1662
pull requests,20131025,1667
pull requests,20131026,1677
pull requests,20131027,1679
pull requests,20131028,1686
pull requests,20131029,1687
pull requests,20131030,1691
pull requests,20131031,1691
pull requests,20131101,1693
pull requests,20131102,1694
pull requests,20131103,1694
pull requests,20131104,1697
pull requests,20131105,1701
pull requests,20131106,1703
pull requests,20131107,1703
pull requests,20131108,1705
pull requests,20131109,1705
pull requests,20131110,1706
pull requests,20131111,1712
pull requests,20131112,1715
pull requests,20131113,1718
pull requests,20131114,1724
pull requests,20131115,1732
pull requests,20131116,1735
pull requests,20131117,1739
pull requests,20131118,1742
pull requests,20131119,1743
pull requests,20131120,1748
pull requests,20131121,1753
pull requests,20131122,1758
pull requests,20131123,1758
pull requests,20131124,1758
pull requests,20131125,1758
pull requests,20131126,1760
pull requests,20131127,1763
pull requests,20131128,1767
pull requests,20131129,1769
pull requests,20131130,1769
pull requests,20131201,1771
pull requests,20131202,1776
pull requests,20131203,1781
pull requests,20131204,1786
pull requests,20131205,1787
pull requests,20131206,1787
pull requests,20131207,1788
pull requests,20131208,1791
pull requests,20131209,1794
pull requests,20131210,1802
pull requests,20131211,1806
pull requests,20131212,1811
pull requests,20131213,1817
pull requests,20131214,1819
pull requests,20131215,1824
pull requests,20131216,1830
pull requests,20131217,1831
pull requests,20131218,1835
pull requests,20131219,1835
pull requests,20131220,1841
pull requests,20131221,1841
pull requests,20131222,1841
pull requests,20131223,1842
pull requests,20131224,1845
pull requests,20131225,1846
pull requests,20131226,1846
pull requests,20131227,1846
pull requests,20131228,1848
pull requests,20131229,1852
pull requests,20131230,1852
pull requests,20131231,1852
pull requests,20140101,1852
pull requests,20140102,1854
pull requests,20140103,1854
pull requests,20140104,1855
pull requests,20140105,1856
pull requests,20140106,1858
pull requests,20140107,1860
pull requests,20140108,1860
pull requests,20140109,1864
pull requests,20140110,1868
pull requests,20140111,1875
